Tila;Epoch-aika;Päivä;Kuukausi;Vuosi;Tunti;Minuutti;Määrä
Viipurisali;1571243820;16;10;2019;19;37;1
Viipurisali;1571244780;16;10;2019;19;53;2
Viipurisali;1571245740;16;10;2019;20;09;2
Viipurisali;1571246700;16;10;2019;20;25;2
Viipurisali;1571247660;16;10;2019;20;41;1
Viipurisali;1571248620;16;10;2019;20;57;1
Viipurisali;1571249580;16;10;2019;21;13;0
Viipurisali;1571250540;16;10;2019;21;29;0
Viipurisali;1571251500;16;10;2019;21;45;0
Viipurisali;1571252460;16;10;2019;22;01;0
Viipurisali;1571253420;16;10;2019;22;17;0
Viipurisali;1571254380;16;10;2019;22;33;0
Viipurisali;1571255340;16;10;2019;22;49;0
Viipurisali;1571256300;16;10;2019;23;05;0
Viipurisali;1571257260;16;10;2019;23;21;0
Viipurisali;1571258220;16;10;2019;23;37;0
Viipurisali;1571259180;16;10;2019;23;53;0
Viipurisali;1571260140;17;10;2019;00;09;0
Viipurisali;1571261100;17;10;2019;00;25;0
Viipurisali;1571262060;17;10;2019;00;41;0
Viipurisali;1571263020;17;10;2019;00;57;0
Viipurisali;1571263980;17;10;2019;01;13;0
Viipurisali;1571264940;17;10;2019;01;29;0
Viipurisali;1571265900;17;10;2019;01;45;0
Viipurisali;1571266860;17;10;2019;02;01;0
Viipurisali;1571267820;17;10;2019;02;17;0
Viipurisali;1571268780;17;10;2019;02;33;0
Viipurisali;1571269740;17;10;2019;02;49;0
Viipurisali;1571270700;17;10;2019;03;05;0
Viipurisali;1571271660;17;10;2019;03;21;0
Viipurisali;1571272620;17;10;2019;03;37;0
Viipurisali;1571273580;17;10;2019;03;53;0
Viipurisali;1571274540;17;10;2019;04;09;0
Viipurisali;1571275500;17;10;2019;04;25;0
Viipurisali;1571276460;17;10;2019;04;41;0
Viipurisali;1571277420;17;10;2019;04;57;0
Viipurisali;1571278380;17;10;2019;05;13;0
Viipurisali;1571279340;17;10;2019;05;29;0
Viipurisali;1571280300;17;10;2019;05;45;0
Viipurisali;1571281260;17;10;2019;06;01;0
Viipurisali;1571282220;17;10;2019;06;17;0
Viipurisali;1571283180;17;10;2019;06;33;0
Viipurisali;1571284140;17;10;2019;06;49;0
Viipurisali;1571285100;17;10;2019;07;05;0
Viipurisali;1571286060;17;10;2019;07;21;0
Viipurisali;1571287020;17;10;2019;07;37;0
Viipurisali;1571287980;17;10;2019;07;53;0
Viipurisali;1571288940;17;10;2019;08;09;4
Viipurisali;1571289900;17;10;2019;08;25;24
Viipurisali;1571290860;17;10;2019;08;41;111
Viipurisali;1571291820;17;10;2019;08;57;123
Viipurisali;1571292780;17;10;2019;09;13;118
Viipurisali;1571293740;17;10;2019;09;29;122
Viipurisali;1571294700;17;10;2019;09;45;117
Viipurisali;1571295660;17;10;2019;10;01;109
Viipurisali;1571296620;17;10;2019;10;17;74
Viipurisali;1571297580;17;10;2019;10;33;97
Viipurisali;1571298540;17;10;2019;10;49;102
Viipurisali;1571299500;17;10;2019;11;05;103
Viipurisali;1571300460;17;10;2019;11;21;0
Viipurisali;1571301420;17;10;2019;11;37;0
Viipurisali;1571302380;17;10;2019;11;53;0
Viipurisali;1571303340;17;10;2019;12;09;0
Viipurisali;1571304300;17;10;2019;12;25;0
Viipurisali;1571305260;17;10;2019;12;41;0
Viipurisali;1571306220;17;10;2019;12;57;1
Viipurisali;1571307180;17;10;2019;13;13;53
Viipurisali;1571308140;17;10;2019;13;29;54
Viipurisali;1571309100;17;10;2019;13;45;53
Viipurisali;1571310060;17;10;2019;14;01;48
Viipurisali;1571311020;17;10;2019;14;17;21
Viipurisali;1571311980;17;10;2019;14;33;46
Viipurisali;1571312940;17;10;2019;14;49;46
Viipurisali;1571313900;17;10;2019;15;05;44
Viipurisali;1571314860;17;10;2019;15;21;44
Viipurisali;1571315820;17;10;2019;15;37;16
Viipurisali;1571316780;17;10;2019;15;53;2
Viipurisali;1571317740;17;10;2019;16;09;0
Viipurisali;1571318700;17;10;2019;16;25;0
Viipurisali;1571319660;17;10;2019;16;41;0
Viipurisali;1571320620;17;10;2019;16;57;0
Viipurisali;1571321580;17;10;2019;17;13;0
Viipurisali;1571322540;17;10;2019;17;29;0
Viipurisali;1571323500;17;10;2019;17;45;0
Viipurisali;1571324460;17;10;2019;18;01;0
Viipurisali;1571325420;17;10;2019;18;17;0
Viipurisali;1571326380;17;10;2019;18;33;0
Viipurisali;1571327340;17;10;2019;18;49;0
Viipurisali;1571328300;17;10;2019;19;05;0
Viipurisali;1571329260;17;10;2019;19;21;0
Viipurisali;1571330220;17;10;2019;19;37;0
Viipurisali;1571331180;17;10;2019;19;53;0
Viipurisali;1571332140;17;10;2019;20;09;0
Viipurisali;1571333100;17;10;2019;20;25;0
Viipurisali;1571334060;17;10;2019;20;41;0
Viipurisali;1571335020;17;10;2019;20;57;2
Viipurisali;1571335980;17;10;2019;21;13;0
Viipurisali;1571336940;17;10;2019;21;29;0
Viipurisali;1571337900;17;10;2019;21;45;0
Viipurisali;1571338860;17;10;2019;22;01;0
Viipurisali;1571339820;17;10;2019;22;17;0
Viipurisali;1571340780;17;10;2019;22;33;0
Viipurisali;1571341740;17;10;2019;22;49;0
Viipurisali;1571342700;17;10;2019;23;05;0
Viipurisali;1571343660;17;10;2019;23;21;0
Viipurisali;1571344620;17;10;2019;23;37;0
Viipurisali;1571345580;17;10;2019;23;53;0
Viipurisali;1571346540;18;10;2019;00;09;0
Viipurisali;1571347500;18;10;2019;00;25;0
Viipurisali;1571348460;18;10;2019;00;41;0
Viipurisali;1571349420;18;10;2019;00;57;0
Viipurisali;1571350380;18;10;2019;01;13;0
Viipurisali;1571351340;18;10;2019;01;29;0
Viipurisali;1571352300;18;10;2019;01;45;0
Viipurisali;1571353260;18;10;2019;02;01;0
Viipurisali;1571354220;18;10;2019;02;17;0
Viipurisali;1571355180;18;10;2019;02;33;0
Viipurisali;1571356140;18;10;2019;02;49;0
Viipurisali;1571357100;18;10;2019;03;05;0
Viipurisali;1571358060;18;10;2019;03;21;0
Viipurisali;1571359020;18;10;2019;03;37;0
Viipurisali;1571359980;18;10;2019;03;53;0
Viipurisali;1571360940;18;10;2019;04;09;0
Viipurisali;1571361900;18;10;2019;04;25;0
Viipurisali;1571362860;18;10;2019;04;41;0
Viipurisali;1571363820;18;10;2019;04;57;0
Viipurisali;1571364780;18;10;2019;05;13;0
Viipurisali;1571365740;18;10;2019;05;29;0
Viipurisali;1571366700;18;10;2019;05;45;0
Viipurisali;1571367660;18;10;2019;06;01;0
Viipurisali;1571368620;18;10;2019;06;17;0
Viipurisali;1571369580;18;10;2019;06;33;0
Viipurisali;1571370540;18;10;2019;06;49;0
Viipurisali;1571371500;18;10;2019;07;05;0
Viipurisali;1571372460;18;10;2019;07;21;0
Viipurisali;1571373420;18;10;2019;07;37;0
Viipurisali;1571374380;18;10;2019;07;53;0
Viipurisali;1571375340;18;10;2019;08;09;1
Viipurisali;1571376300;18;10;2019;08;25;1
Viipurisali;1571377260;18;10;2019;08;41;1
Viipurisali;1571378220;18;10;2019;08;57;2
Viipurisali;1571379180;18;10;2019;09;13;1
Viipurisali;1571380140;18;10;2019;09;29;1
Viipurisali;1571381100;18;10;2019;09;45;1
Viipurisali;1571382060;18;10;2019;10;01;1
Viipurisali;1571383020;18;10;2019;10;17;1
Viipurisali;1571383980;18;10;2019;10;33;1
Viipurisali;1571384940;18;10;2019;10;49;1
Viipurisali;1571385900;18;10;2019;11;05;1
Viipurisali;1571386860;18;10;2019;11;21;1
Viipurisali;1571387820;18;10;2019;11;37;2
Viipurisali;1571388780;18;10;2019;11;53;1
Viipurisali;1571389740;18;10;2019;12;09;14
Viipurisali;1571390700;18;10;2019;12;25;53
Viipurisali;1571391660;18;10;2019;12;41;54
Viipurisali;1571392620;18;10;2019;12;57;52
Viipurisali;1571393580;18;10;2019;13;13;53
Viipurisali;1571394540;18;10;2019;13;29;48
Viipurisali;1571395500;18;10;2019;13;45;2
Viipurisali;1571396460;18;10;2019;14;01;1
Viipurisali;1571397420;18;10;2019;14;17;2
Viipurisali;1571398380;18;10;2019;14;33;1
Viipurisali;1571399340;18;10;2019;14;49;1
Viipurisali;1571400300;18;10;2019;15;05;1
Viipurisali;1571401260;18;10;2019;15;21;1
Viipurisali;1571402220;18;10;2019;15;37;1
Viipurisali;1571403180;18;10;2019;15;53;2
Viipurisali;1571404140;18;10;2019;16;09;1
Viipurisali;1571405100;18;10;2019;16;25;1
Viipurisali;1571406060;18;10;2019;16;41;1
Viipurisali;1571407020;18;10;2019;16;57;2
Viipurisali;1571407980;18;10;2019;17;13;1
Viipurisali;1571408940;18;10;2019;17;29;2
Viipurisali;1571409900;18;10;2019;17;45;1
Viipurisali;1571410860;18;10;2019;18;01;1
Viipurisali;1571411820;18;10;2019;18;17;1
Viipurisali;1571412780;18;10;2019;18;33;2
Viipurisali;1571413740;18;10;2019;18;49;2
Viipurisali;1571414700;18;10;2019;19;05;2
Viipurisali;1571415660;18;10;2019;19;21;2
Viipurisali;1571416620;18;10;2019;19;37;2
Viipurisali;1571417580;18;10;2019;19;53;1
Viipurisali;1571418540;18;10;2019;20;09;2
Viipurisali;1571419500;18;10;2019;20;25;1
Viipurisali;1571420460;18;10;2019;20;41;2
Viipurisali;1571421420;18;10;2019;20;57;1
Viipurisali;1571422380;18;10;2019;21;13;0
Viipurisali;1571423340;18;10;2019;21;29;0
Viipurisali;1571424300;18;10;2019;21;45;0
Viipurisali;1571425260;18;10;2019;22;01;0
Viipurisali;1571426220;18;10;2019;22;17;0
Viipurisali;1571427180;18;10;2019;22;33;0
Viipurisali;1571428140;18;10;2019;22;49;0
Viipurisali;1571429100;18;10;2019;23;05;0
Viipurisali;1571430060;18;10;2019;23;21;0
Viipurisali;1571431020;18;10;2019;23;37;0
Viipurisali;1571431980;18;10;2019;23;53;0
Viipurisali;1571432940;19;10;2019;00;09;0
Viipurisali;1571433900;19;10;2019;00;25;0
Viipurisali;1571434860;19;10;2019;00;41;0
Viipurisali;1571435820;19;10;2019;00;57;0
Viipurisali;1571436780;19;10;2019;01;13;0
Viipurisali;1571437740;19;10;2019;01;29;0
Viipurisali;1571438700;19;10;2019;01;45;0
Viipurisali;1571439660;19;10;2019;02;01;0
Viipurisali;1571440620;19;10;2019;02;17;0
Viipurisali;1571441580;19;10;2019;02;33;0
Viipurisali;1571442540;19;10;2019;02;49;0
Viipurisali;1571443500;19;10;2019;03;05;0
Viipurisali;1571444460;19;10;2019;03;21;0
Viipurisali;1571445420;19;10;2019;03;37;0
Viipurisali;1571446380;19;10;2019;03;53;0
Viipurisali;1571447340;19;10;2019;04;09;0
Viipurisali;1571448300;19;10;2019;04;25;0
Viipurisali;1571449260;19;10;2019;04;41;0
Viipurisali;1571450220;19;10;2019;04;57;0
Viipurisali;1571451180;19;10;2019;05;13;0
Viipurisali;1571452140;19;10;2019;05;29;0
Viipurisali;1571453100;19;10;2019;05;45;0
Viipurisali;1571454060;19;10;2019;06;01;0
Viipurisali;1571455020;19;10;2019;06;17;0
Viipurisali;1571455980;19;10;2019;06;33;0
Viipurisali;1571456940;19;10;2019;06;49;0
Viipurisali;1571457900;19;10;2019;07;05;0
Viipurisali;1571458860;19;10;2019;07;21;0
Viipurisali;1571459820;19;10;2019;07;37;0
Viipurisali;1571460780;19;10;2019;07;53;0
Viipurisali;1571461740;19;10;2019;08;09;1
Viipurisali;1571462700;19;10;2019;08;25;0
Viipurisali;1571463660;19;10;2019;08;41;1
Viipurisali;1571464620;19;10;2019;08;57;1
Viipurisali;1571465580;19;10;2019;09;13;1
Viipurisali;1571466540;19;10;2019;09;29;1
Viipurisali;1571467500;19;10;2019;09;45;1
Viipurisali;1571468460;19;10;2019;10;01;2
Viipurisali;1571469420;19;10;2019;10;17;2
Viipurisali;1571470380;19;10;2019;10;33;2
Viipurisali;1571471340;19;10;2019;10;49;2
Viipurisali;1571472300;19;10;2019;11;05;2
Viipurisali;1571473260;19;10;2019;11;21;1
Viipurisali;1571474220;19;10;2019;11;37;1
Viipurisali;1571475180;19;10;2019;11;53;2
Viipurisali;1571476140;19;10;2019;12;09;1
Viipurisali;1571477100;19;10;2019;12;25;2
Viipurisali;1571478060;19;10;2019;12;41;2
Viipurisali;1571479020;19;10;2019;12;57;1
Viipurisali;1571479980;19;10;2019;13;13;2
Viipurisali;1571480940;19;10;2019;13;29;1
Viipurisali;1571481900;19;10;2019;13;45;1
Viipurisali;1571482860;19;10;2019;14;01;2
Viipurisali;1571483820;19;10;2019;14;17;1
Viipurisali;1571484780;19;10;2019;14;33;0
Viipurisali;1571485740;19;10;2019;14;49;1
Viipurisali;1571486700;19;10;2019;15;05;1
Viipurisali;1571487660;19;10;2019;15;21;93
Viipurisali;1571488620;19;10;2019;15;37;2
Viipurisali;1571489580;19;10;2019;15;53;2
Viipurisali;1571490540;19;10;2019;16;09;1
Viipurisali;1571491500;19;10;2019;16;25;2
Viipurisali;1571492460;19;10;2019;16;41;2
Viipurisali;1571493420;19;10;2019;16;57;2
Viipurisali;1571494380;19;10;2019;17;13;1
Viipurisali;1571495340;19;10;2019;17;29;2
Viipurisali;1571496300;19;10;2019;17;45;2
Viipurisali;1571497260;19;10;2019;18;01;1
Viipurisali;1571498220;19;10;2019;18;17;1
Viipurisali;1571499180;19;10;2019;18;33;2
Viipurisali;1571500140;19;10;2019;18;49;2
Viipurisali;1571501100;19;10;2019;19;05;2
Viipurisali;1571502060;19;10;2019;19;21;1
Viipurisali;1571503020;19;10;2019;19;37;2
Viipurisali;1571503980;19;10;2019;19;53;2
Viipurisali;1571504940;19;10;2019;20;09;2
Viipurisali;1571505900;19;10;2019;20;25;1
Viipurisali;1571506860;19;10;2019;20;41;1
Viipurisali;1571507820;19;10;2019;20;57;2
Viipurisali;1571508780;19;10;2019;21;13;0
Viipurisali;1571509740;19;10;2019;21;29;0
Viipurisali;1571510700;19;10;2019;21;45;0
Viipurisali;1571511660;19;10;2019;22;01;0
Viipurisali;1571512620;19;10;2019;22;17;0
Viipurisali;1571513580;19;10;2019;22;33;0
Viipurisali;1571514540;19;10;2019;22;49;0
Viipurisali;1571515500;19;10;2019;23;05;0
Viipurisali;1571516460;19;10;2019;23;21;0
Viipurisali;1571517420;19;10;2019;23;37;0
Viipurisali;1571518380;19;10;2019;23;53;0
Viipurisali;1571519340;20;10;2019;00;09;0
Viipurisali;1571520300;20;10;2019;00;25;0
Viipurisali;1571521260;20;10;2019;00;41;0
Viipurisali;1571522220;20;10;2019;00;57;0
Viipurisali;1571523180;20;10;2019;01;13;0
Viipurisali;1571524140;20;10;2019;01;29;0
Viipurisali;1571525100;20;10;2019;01;45;0
Viipurisali;1571526060;20;10;2019;02;01;0
Viipurisali;1571527020;20;10;2019;02;17;0
Viipurisali;1571527980;20;10;2019;02;33;0
Viipurisali;1571528940;20;10;2019;02;49;0
Viipurisali;1571529900;20;10;2019;03;05;0
Viipurisali;1571530860;20;10;2019;03;21;0
Viipurisali;1571531820;20;10;2019;03;37;0
Viipurisali;1571532780;20;10;2019;03;53;0
Viipurisali;1571533740;20;10;2019;04;09;0
Viipurisali;1571534700;20;10;2019;04;25;0
Viipurisali;1571535660;20;10;2019;04;41;0
Viipurisali;1571536620;20;10;2019;04;57;0
Viipurisali;1571537580;20;10;2019;05;13;0
Viipurisali;1571538540;20;10;2019;05;29;0
Viipurisali;1571539500;20;10;2019;05;45;0
Viipurisali;1571540460;20;10;2019;06;01;0
Viipurisali;1571541420;20;10;2019;06;17;0
Viipurisali;1571542380;20;10;2019;06;33;0
Viipurisali;1571543340;20;10;2019;06;49;0
Viipurisali;1571544300;20;10;2019;07;05;0
Viipurisali;1571545260;20;10;2019;07;21;0
Viipurisali;1571546220;20;10;2019;07;37;0
Viipurisali;1571547180;20;10;2019;07;53;0
Viipurisali;1571548140;20;10;2019;08;09;2
Viipurisali;1571549100;20;10;2019;08;25;2
Viipurisali;1571550060;20;10;2019;08;41;1
Viipurisali;1571551020;20;10;2019;08;57;2
Viipurisali;1571551980;20;10;2019;09;13;1
Viipurisali;1571552940;20;10;2019;09;29;2
Viipurisali;1571553900;20;10;2019;09;45;2
Viipurisali;1571554860;20;10;2019;10;01;2
Viipurisali;1571555820;20;10;2019;10;17;2
Viipurisali;1571556780;20;10;2019;10;33;2
Viipurisali;1571557740;20;10;2019;10;49;2
Viipurisali;1571558700;20;10;2019;11;05;2
Viipurisali;1571559660;20;10;2019;11;21;2
Viipurisali;1571560620;20;10;2019;11;37;2
Viipurisali;1571561580;20;10;2019;11;53;1
Viipurisali;1571562540;20;10;2019;12;09;2
Viipurisali;1571563500;20;10;2019;12;25;1
Viipurisali;1571564460;20;10;2019;12;41;2
Viipurisali;1571565420;20;10;2019;12;57;2
Viipurisali;1571566380;20;10;2019;13;13;2
Viipurisali;1571567340;20;10;2019;13;29;2
Viipurisali;1571568300;20;10;2019;13;45;1
Viipurisali;1571569260;20;10;2019;14;01;2
Viipurisali;1571570220;20;10;2019;14;17;1
Viipurisali;1571571180;20;10;2019;14;33;2
Viipurisali;1571572140;20;10;2019;14;49;2
Viipurisali;1571573100;20;10;2019;15;05;2
Viipurisali;1571574060;20;10;2019;15;21;2
Viipurisali;1571575020;20;10;2019;15;37;2
Viipurisali;1571575980;20;10;2019;15;53;1
Viipurisali;1571576940;20;10;2019;16;09;2
Viipurisali;1571577900;20;10;2019;16;25;2
Viipurisali;1571578860;20;10;2019;16;41;1
Viipurisali;1571579820;20;10;2019;16;57;1
Viipurisali;1571580780;20;10;2019;17;13;1
Viipurisali;1571581740;20;10;2019;17;29;1
Viipurisali;1571582700;20;10;2019;17;45;2
Viipurisali;1571583660;20;10;2019;18;01;1
Viipurisali;1571584620;20;10;2019;18;17;2
Viipurisali;1571585580;20;10;2019;18;33;1
Viipurisali;1571586540;20;10;2019;18;49;2
Viipurisali;1571587500;20;10;2019;19;05;1
Viipurisali;1571588460;20;10;2019;19;21;2
Viipurisali;1571589420;20;10;2019;19;37;1
Viipurisali;1571590380;20;10;2019;19;53;1
Viipurisali;1571591340;20;10;2019;20;09;2
Viipurisali;1571592300;20;10;2019;20;25;1
Viipurisali;1571593260;20;10;2019;20;41;2
Viipurisali;1571594220;20;10;2019;20;57;1
Viipurisali;1571595180;20;10;2019;21;13;0
Viipurisali;1571596140;20;10;2019;21;29;0
Viipurisali;1571597100;20;10;2019;21;45;0
Viipurisali;1571598060;20;10;2019;22;01;0
Viipurisali;1571599020;20;10;2019;22;17;0
Viipurisali;1571599980;20;10;2019;22;33;0
Viipurisali;1571600940;20;10;2019;22;49;0
Viipurisali;1571601900;20;10;2019;23;05;0
Viipurisali;1571602860;20;10;2019;23;21;0
Viipurisali;1571603820;20;10;2019;23;37;0
Viipurisali;1571604780;20;10;2019;23;53;0
Viipurisali;1571605740;21;10;2019;00;09;0
Viipurisali;1571606700;21;10;2019;00;25;0
Viipurisali;1571607660;21;10;2019;00;41;0
Viipurisali;1571608620;21;10;2019;00;57;0
Viipurisali;1571609580;21;10;2019;01;13;0
Viipurisali;1571610540;21;10;2019;01;29;0
Viipurisali;1571611500;21;10;2019;01;45;0
Viipurisali;1571612460;21;10;2019;02;01;0
Viipurisali;1571613420;21;10;2019;02;17;0
Viipurisali;1571614380;21;10;2019;02;33;0
Viipurisali;1571615340;21;10;2019;02;49;0
Viipurisali;1571616300;21;10;2019;03;05;0
Viipurisali;1571617260;21;10;2019;03;21;0
Viipurisali;1571618220;21;10;2019;03;37;0
Viipurisali;1571619180;21;10;2019;03;53;0
Viipurisali;1571620140;21;10;2019;04;09;0
Viipurisali;1571621100;21;10;2019;04;25;0
Viipurisali;1571622060;21;10;2019;04;41;0
Viipurisali;1571623020;21;10;2019;04;57;0
Viipurisali;1571623980;21;10;2019;05;13;0
Viipurisali;1571624940;21;10;2019;05;29;0
Viipurisali;1571625900;21;10;2019;05;45;0
Viipurisali;1571626860;21;10;2019;06;01;0
Viipurisali;1571627820;21;10;2019;06;17;0
Viipurisali;1571628780;21;10;2019;06;33;0
Viipurisali;1571629740;21;10;2019;06;49;0
Viipurisali;1571630700;21;10;2019;07;05;0
Viipurisali;1571631660;21;10;2019;07;21;0
Viipurisali;1571632620;21;10;2019;07;37;0
Viipurisali;1571633580;21;10;2019;07;53;0
Viipurisali;1571634540;21;10;2019;08;09;3
Viipurisali;1571635500;21;10;2019;08;25;3
Viipurisali;1571636460;21;10;2019;08;41;133
Viipurisali;1571637420;21;10;2019;08;57;124
Viipurisali;1571638380;21;10;2019;09;13;118
Viipurisali;1571639340;21;10;2019;09;29;116
Viipurisali;1571640300;21;10;2019;09;45;110
Viipurisali;1571641260;21;10;2019;10;01;90
Viipurisali;1571642220;21;10;2019;10;17;72
Viipurisali;1571643180;21;10;2019;10;33;52
Viipurisali;1571644140;21;10;2019;10;49;36
Viipurisali;1571645100;21;10;2019;11;05;24
Viipurisali;1571646060;21;10;2019;11;21;14
Viipurisali;1571647020;21;10;2019;11;37;2
Viipurisali;1571647980;21;10;2019;11;53;1
Viipurisali;1571648940;21;10;2019;12;09;0
Viipurisali;1571649900;21;10;2019;12;25;0
Viipurisali;1571650860;21;10;2019;12;41;0
Viipurisali;1571651820;21;10;2019;12;57;0
Viipurisali;1571652780;21;10;2019;13;13;0
Viipurisali;1571653740;21;10;2019;13;29;0
Viipurisali;1571654700;21;10;2019;13;45;0
Viipurisali;1571655660;21;10;2019;14;01;0
Viipurisali;1571656620;21;10;2019;14;17;0
Viipurisali;1571657580;21;10;2019;14;33;0
Viipurisali;1571658540;21;10;2019;14;49;0
Viipurisali;1571659500;21;10;2019;15;05;0
Viipurisali;1571660460;21;10;2019;15;21;0
Viipurisali;1571661420;21;10;2019;15;37;0
Viipurisali;1571662380;21;10;2019;15;53;4
Viipurisali;1571663340;21;10;2019;16;09;2
Viipurisali;1571664300;21;10;2019;16;25;89
Viipurisali;1571665260;21;10;2019;16;41;88
Viipurisali;1571666220;21;10;2019;16;57;88
Viipurisali;1571667180;21;10;2019;17;13;85
Viipurisali;1571668140;21;10;2019;17;29;84
Viipurisali;1571669100;21;10;2019;17;45;74
Viipurisali;1571670060;21;10;2019;18;01;56
Viipurisali;1571671020;21;10;2019;18;17;46
Viipurisali;1571671980;21;10;2019;18;33;36
Viipurisali;1571672940;21;10;2019;18;49;24
Viipurisali;1571673900;21;10;2019;19;05;15
Viipurisali;1571674860;21;10;2019;19;21;2
Viipurisali;1571675820;21;10;2019;19;37;0
Viipurisali;1571676780;21;10;2019;19;53;0
Viipurisali;1571677740;21;10;2019;20;09;0
Viipurisali;1571678700;21;10;2019;20;25;0
Viipurisali;1571679660;21;10;2019;20;41;0
Viipurisali;1571680620;21;10;2019;20;57;0
Viipurisali;1571681580;21;10;2019;21;13;0
Viipurisali;1571682540;21;10;2019;21;29;0
Viipurisali;1571683500;21;10;2019;21;45;0
Viipurisali;1571684460;21;10;2019;22;01;0
Viipurisali;1571685420;21;10;2019;22;17;0
Viipurisali;1571686380;21;10;2019;22;33;0
Viipurisali;1571687340;21;10;2019;22;49;0
Viipurisali;1571688300;21;10;2019;23;05;0
Viipurisali;1571689260;21;10;2019;23;21;0
Viipurisali;1571690220;21;10;2019;23;37;0
Viipurisali;1571691180;21;10;2019;23;53;0
Viipurisali;1571692140;22;10;2019;00;09;0
Viipurisali;1571693100;22;10;2019;00;25;0
Viipurisali;1571694060;22;10;2019;00;41;0
Viipurisali;1571695020;22;10;2019;00;57;0
Viipurisali;1571695980;22;10;2019;01;13;0
Viipurisali;1571696940;22;10;2019;01;29;0
Viipurisali;1571697900;22;10;2019;01;45;0
Viipurisali;1571698860;22;10;2019;02;01;0
Viipurisali;1571699820;22;10;2019;02;17;0
Viipurisali;1571700780;22;10;2019;02;33;0
Viipurisali;1571701740;22;10;2019;02;49;0
Viipurisali;1571702700;22;10;2019;03;05;0
Viipurisali;1571703660;22;10;2019;03;21;0
Viipurisali;1571704620;22;10;2019;03;37;0
Viipurisali;1571705580;22;10;2019;03;53;0
Viipurisali;1571706540;22;10;2019;04;09;0
Viipurisali;1571707500;22;10;2019;04;25;0
Viipurisali;1571708460;22;10;2019;04;41;0
Viipurisali;1571709420;22;10;2019;04;57;0
Viipurisali;1571710380;22;10;2019;05;13;0
Viipurisali;1571711340;22;10;2019;05;29;0
Viipurisali;1571712300;22;10;2019;05;45;0
Viipurisali;1571713260;22;10;2019;06;01;0
Viipurisali;1571714220;22;10;2019;06;17;0
Viipurisali;1571715180;22;10;2019;06;33;0
Viipurisali;1571716140;22;10;2019;06;49;0
Viipurisali;1571717100;22;10;2019;07;05;0
Viipurisali;1571718060;22;10;2019;07;21;0
Viipurisali;1571719020;22;10;2019;07;37;0
Viipurisali;1571719980;22;10;2019;07;53;0
Viipurisali;1571720940;22;10;2019;08;09;0
Viipurisali;1571721900;22;10;2019;08;25;2
Viipurisali;1571722860;22;10;2019;08;41;152
Viipurisali;1571723820;22;10;2019;08;57;145
Viipurisali;1571724780;22;10;2019;09;13;128
Viipurisali;1571725740;22;10;2019;09;29;105
Viipurisali;1571726700;22;10;2019;09;45;68
Viipurisali;1571727660;22;10;2019;10;01;38
Viipurisali;1571728620;22;10;2019;10;17;19
Viipurisali;1571729580;22;10;2019;10;33;12
Viipurisali;1571730540;22;10;2019;10;49;8
Viipurisali;1571731500;22;10;2019;11;05;6
Viipurisali;1571732460;22;10;2019;11;21;6
Viipurisali;1571733420;22;10;2019;11;37;1
Viipurisali;1571734380;22;10;2019;11;53;0
Viipurisali;1571735340;22;10;2019;12;09;0
Viipurisali;1571736300;22;10;2019;12;25;0
Viipurisali;1571737260;22;10;2019;12;41;0
Viipurisali;1571738220;22;10;2019;12;57;0
Viipurisali;1571739180;22;10;2019;13;13;0
Viipurisali;1571740140;22;10;2019;13;29;0
Viipurisali;1571741100;22;10;2019;13;45;0
Viipurisali;1571742060;22;10;2019;14;01;0
Viipurisali;1571743020;22;10;2019;14;17;0
Viipurisali;1571743980;22;10;2019;14;33;0
Viipurisali;1571744940;22;10;2019;14;49;0
Viipurisali;1571745900;22;10;2019;15;05;0
Viipurisali;1571746860;22;10;2019;15;21;0
Viipurisali;1571747820;22;10;2019;15;37;0
Viipurisali;1571748780;22;10;2019;15;53;5
Viipurisali;1571749740;22;10;2019;16;09;2
Viipurisali;1571750700;22;10;2019;16;25;158
Viipurisali;1571751660;22;10;2019;16;41;156
Viipurisali;1571752620;22;10;2019;16;57;156
Viipurisali;1571753580;22;10;2019;17;13;156
Viipurisali;1571754540;22;10;2019;17;29;154
Viipurisali;1571755500;22;10;2019;17;45;143
Viipurisali;1571756460;22;10;2019;18;01;118
Viipurisali;1571757420;22;10;2019;18;17;96
Viipurisali;1571758380;22;10;2019;18;33;73
Viipurisali;1571759340;22;10;2019;18;49;53
Viipurisali;1571760300;22;10;2019;19;05;36
Viipurisali;1571761260;22;10;2019;19;21;11
Viipurisali;1571762220;22;10;2019;19;37;0
Viipurisali;1571763180;22;10;2019;19;53;0
Viipurisali;1571764140;22;10;2019;20;09;0
Viipurisali;1571765100;22;10;2019;20;25;0
Viipurisali;1571766060;22;10;2019;20;41;1
Viipurisali;1571767020;22;10;2019;20;57;1
Viipurisali;1571767980;22;10;2019;21;13;0
Viipurisali;1571768940;22;10;2019;21;29;0
Viipurisali;1571769900;22;10;2019;21;45;0
Viipurisali;1571770860;22;10;2019;22;01;0
Viipurisali;1571771820;22;10;2019;22;17;0
Viipurisali;1571772780;22;10;2019;22;33;0
Viipurisali;1571773740;22;10;2019;22;49;0
Viipurisali;1571774700;22;10;2019;23;05;0
Viipurisali;1571775660;22;10;2019;23;21;0
Viipurisali;1571776620;22;10;2019;23;37;0
Viipurisali;1571777580;22;10;2019;23;53;0
Viipurisali;1571778540;23;10;2019;00;09;0
